pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
decision,news,run-002,F,neutral|bearish|bullish,11931.0,,,,,6376.0,0.5344061688039561,0.752828765401056,0.7483556534740354,0.7624044725708337,0.7317573548274301,0.8078767478053215,0.752828765401056,0.7630247548057673,11931,0.7552594082641857,0.747823579495838,0.7636527508077483,0.7322944767939514,0.8068406952815196,0.7552594082641857,0.7640706367541559,11931,,,,,1399.0,0.1172575643282206,4156.0,0.3483362668678233
decision,news,run-002,T,neutral|bearish|bullish,11931.0,,,,,7355.0,0.6164613192523678,0.795323107870254,0.780392375003152,0.7493539746257287,0.7463662000093098,0.8181629132019504,0.795323107870254,0.7969925532408714,11931,0.795323107870254,0.780392375003152,0.7493539746257287,0.7463662000093098,0.8181629132019504,0.795323107870254,0.7969925532408714,11931,,,,,1159.0,0.09714189925404408,3417.0,0.28639678149358816
decision,news,avg,BASE,neutral|bearish|bullish,11931.0,,,,,6963.0,0.5836057329645461,0.7862710585868745,0.7659379801285313,0.7668480315803424,0.7504109565050944,0.8150353169096787,0.7862710585868745,0.7907172734130867,11931,0.786354873858017,0.7659435911055498,0.7668910756574774,0.7504373419153705,0.8150462425838125,0.786354873858017,0.7907686509884396,11931,,,,,1340.0,0.11231246333081887,3628.0,0.304081803704635
decision,news,avg,F,neutral|bearish|bullish,11931.0,,,,,6376.0,0.5344061688039561,0.752828765401056,0.7483556534740354,0.7624044725708337,0.7317573548274301,0.8078767478053215,0.752828765401056,0.7630247548057673,11931,0.7552594082641857,0.747823579495838,0.7636527508077483,0.7322944767939514,0.8068406952815196,0.7552594082641857,0.7640706367541559,11931,,,,,1399.0,0.1172575643282206,4156.0,0.3483362668678233
decision,news,avg,T,neutral|bearish|bullish,11931.0,,,,,7355.0,0.6164613192523678,0.795323107870254,0.780392375003152,0.7493539746257287,0.7463662000093098,0.8181629132019504,0.795323107870254,0.7969925532408714,11931,0.795323107870254,0.780392375003152,0.7493539746257287,0.7463662000093098,0.8181629132019504,0.795323107870254,0.7969925532408714,11931,,,,,1159.0,0.09714189925404408,3417.0,0.28639678149358816
decision,fiqasa,run-001,BASE,positive|negative|neutral,1173.0,488.0,0.41602728047740833,314.0,0.26768968456947995,371.0,0.31628303495311166,0.6956521739130435,0.6775877971529011,0.7400919278527067,0.635756094201861,0.8731231363754149,0.6956521739130435,0.7506350195341261,1173,0.6956521739130435,0.677408102633584,0.7400919278527067,0.6355244627337869,0.873081314888822,0.6956521739130435,0.7505811104200731,1173,,,,,,,,
decision,fiqasa,run-001,F,positive|negative|neutral,1173.0,535.0,0.4560954816709292,317.0,0.27024722932651324,321.0,0.27365728900255754,0.7306052855924978,0.6819460209125662,0.7472115555311913,0.6562452049819567,0.8716996613427903,0.7306052855924978,0.7771256079192335,1173,0.7306052855924978,0.6817188661877479,0.7472115555311913,0.6559696122607542,0.8716467941306204,0.7306052855924978,0.7770614674137873,1173,,,,,,,,
decision,fiqasa,run-001,T,positive|negative|neutral,1173.0,436.0,0.37169650468883203,304.0,0.2591645353793691,433.0,0.3691389599317988,0.6555839727195226,0.6779642643804672,0.7288266586534382,0.6121031516890839,0.8806970903300365,0.6555839727195226,0.720484888387308,1173,0.6555839727195226,0.6779642643804672,0.7288266586534382,0.6121031516890839,0.8806970903300365,0.6555839727195226,0.720484888387308,1173,,,,,,,,
decision,fiqasa,run-002,BASE,positive|negative|neutral,1173.0,488.0,0.41602728047740833,314.0,0.26768968456947995,371.0,0.31628303495311166,0.6956521739130435,0.6775877971529011,0.7400919278527067,0.635756094201861,0.8731231363754149,0.6956521739130435,0.7506350195341261,1173,0.6956521739130435,0.677408102633584,0.7400919278527067,0.6355244627337869,0.873081314888822,0.6956521739130435,0.7505811104200731,1173,,,,,,,,
decision,fiqasa,run-002,F,positive|negative|neutral,1173.0,535.0,0.4560954816709292,317.0,0.27024722932651324,321.0,0.27365728900255754,0.7306052855924978,0.6819460209125662,0.7472115555311913,0.6562452049819567,0.8716996613427903,0.7306052855924978,0.7771256079192335,1173,0.7306052855924978,0.6817188661877479,0.7472115555311913,0.6559696122607542,0.8716467941306204,0.7306052855924978,0.7770614674137873,1173,,,,,,,,
decision,fiqasa,run-002,T,positive|negative|neutral,1173.0,436.0,0.37169650468883203,304.0,0.2591645353793691,433.0,0.3691389599317988,0.6555839727195226,0.6779642643804672,0.7288266586534382,0.6121031516890839,0.8806970903300365,0.6555839727195226,0.720484888387308,1173,0.6555839727195226,0.6779642643804672,0.7288266586534382,0.6121031516890839,0.8806970903300365,0.6555839727195226,0.720484888387308,1173,,,,,,,,
decision,fiqasa,avg,BASE,positive|negative|neutral,1173.0,488.0,0.41602728047740833,314.0,0.26768968456947995,371.0,0.31628303495311166,0.6956521739130435,0.6775877971529011,0.7400919278527067,0.635756094201861,0.8731231363754149,0.6956521739130435,0.7506350195341261,1173,0.6956521739130435,0.677408102633584,0.7400919278527067,0.6355244627337869,0.873081314888822,0.6956521739130435,0.7505811104200731,1173,,,,,,,,
decision,fiqasa,avg,F,positive|negative|neutral,1173.0,535.0,0.4560954816709292,317.0,0.27024722932651324,321.0,0.27365728900255754,0.7306052855924978,0.6819460209125662,0.7472115555311913,0.6562452049819567,0.8716996613427903,0.7306052855924978,0.7771256079192335,1173,0.7306052855924978,0.6817188661877479,0.7472115555311913,0.6559696122607542,0.8716467941306204,0.7306052855924978,0.7770614674137873,1173,,,,,,,,
decision,fiqasa,avg,T,positive|negative|neutral,1173.0,436.0,0.37169650468883203,304.0,0.2591645353793691,433.0,0.3691389599317988,0.6555839727195226,0.6779642643804672,0.7288266586534382,0.6121031516890839,0.8806970903300365,0.6555839727195226,0.720484888387308,1173,0.6555839727195226,0.6779642643804672,0.7288266586534382,0.6121031516890839,0.8806970903300365,0.6555839727195226,0.720484888387308,1173,,,,,,,,
decision,imdb_sklearn,run-001,BASE,positive|negative|neutral,10000.0,4833.0,0.4833,5142.0,0.5142,25.0,0.0025,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,,,,,,,,
decision,imdb_sklearn,run-001,F,positive|negative|neutral,10000.0,4912.0,0.4912,5037.0,0.5037,51.0,0.0051,0.947,0.9519617938007927,0.9470487394484691,0.9494205918898344,0.9520096351170718,0.947,0.9494198929132793,10000,0.947,0.9519617938007927,0.9470487394484691,0.9494205918898344,0.9520096351170718,0.947,0.9494198929132793,10000,,,,,,,,
decision,imdb_sklearn,run-001,T,positive|negative|neutral,10000.0,4694.0,0.4694,5277.0,0.5277,29.0,0.0029,0.9414,0.9457998546481468,0.9415796079365049,0.9427152305053259,0.9459590209670169,0.9414,0.9427042416308712,10000,0.9414,0.9457998546481468,0.9415796079365049,0.9427152305053259,0.9459590209670169,0.9414,0.9427042416308712,10000,,,,,,,,
decision,imdb_sklearn,run-002,BASE,positive|negative|neutral,10000.0,4833.0,0.4833,5142.0,0.5142,25.0,0.0025,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,,,,,,,,
decision,imdb_sklearn,run-002,F,positive|negative|neutral,10000.0,4912.0,0.4912,5037.0,0.5037,51.0,0.0051,0.947,0.9519617938007927,0.9470487394484691,0.9494205918898344,0.9520096351170718,0.947,0.9494198929132793,10000,0.947,0.9519617938007927,0.9470487394484691,0.9494205918898344,0.9520096351170718,0.947,0.9494198929132793,10000,,,,,,,,
decision,imdb_sklearn,run-002,T,positive|negative|neutral,10000.0,4694.0,0.4694,5277.0,0.5277,29.0,0.0029,0.9414,0.9457998546481468,0.9415796079365049,0.9427152305053259,0.9459590209670169,0.9414,0.9427042416308712,10000,0.9414,0.9457998546481468,0.9415796079365049,0.9427152305053259,0.9459590209670169,0.9414,0.9427042416308712,10000,,,,,,,,
decision,imdb_sklearn,avg,BASE,positive|negative|neutral,10000.0,4833.0,0.4833,5142.0,0.5142,25.0,0.0025,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,0.9465,0.9493825993552205,0.9466019254363817,0.9476730408722372,0.9494748711998243,0.9465,0.947667927638911,10000,,,,,,,,
decision,imdb_sklearn,avg,F,positive|negative|neutral,10000.0,4912.0,0.4912,5037.0,0.5037,51.0,0.0051,0.947,0.9519617938007927,0.9470487394484691,0.9494205918898344,0.9520096351170718,0.947,0.9494198929132793,10000,0.947,0.9519617938007927,0.9470487394484691,0.9494205918898344,0.9520096351170718,0.947,0.9494198929132793,10000,,,,,,,,
decision,imdb_sklearn,avg,T,positive|negative|neutral,10000.0,4694.0,0.4694,5277.0,0.5277,29.0,0.0029,0.9414,0.9457998546481468,0.9415796079365049,0.9427152305053259,0.9459590209670169,0.9414,0.9427042416308712,10000,0.9414,0.9457998546481468,0.9415796079365049,0.9427152305053259,0.9459590209670169,0.9414,0.9427042416308712,10000,,,,,,,,
decision,sst2,run-001,BASE,positive|negative|neutral,10000.0,4548.0,0.4548,4950.0,0.495,502.0,0.0502,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,,,,,,,,
decision,sst2,run-001,F,positive|negative|neutral,10000.0,4873.0,0.4873,4771.0,0.4771,356.0,0.0356,0.8952,0.9278163358098899,0.9001338947698516,0.9116805022389074,0.9321098008897813,0.8952,0.911219744517528,10000,0.8952,0.9278163358098899,0.9001338947698516,0.9116805022389074,0.9321098008897813,0.8952,0.911219744517528,10000,,,,,,,,
decision,sst2,run-001,T,positive|negative|neutral,10000.0,4164.0,0.4164,5142.0,0.5142,694.0,0.0694,0.8399,0.910343086319702,0.8515372210995893,0.8701925670674756,0.9182026590646952,0.8399,0.8676299590757808,10000,0.8399,0.910343086319702,0.8515372210995893,0.8701925670674756,0.9182026590646952,0.8399,0.8676299590757808,10000,,,,,,,,
decision,sst2,run-002,BASE,positive|negative|neutral,10000.0,4548.0,0.4548,4950.0,0.495,502.0,0.0502,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,,,,,,,,
decision,sst2,run-002,F,positive|negative|neutral,10000.0,4871.0,0.4871,4771.0,0.4771,358.0,0.0358,0.895,0.9278098478795257,0.8999530302373864,0.9115754373845155,0.9321026265363848,0.895,0.9111035638015416,10000,0.895,0.9278098478795257,0.8999530302373864,0.9115754373845155,0.9321026265363848,0.895,0.9111035638015416,10000,,,,,,,,
decision,sst2,run-002,T,positive|negative|neutral,10000.0,4164.0,0.4164,5142.0,0.5142,694.0,0.0694,0.8399,0.910343086319702,0.8515372210995893,0.8701925670674756,0.9182026590646952,0.8399,0.8676299590757808,10000,0.8399,0.910343086319702,0.8515372210995893,0.8701925670674756,0.9182026590646952,0.8399,0.8676299590757808,10000,,,,,,,,
decision,sst2,avg,BASE,positive|negative|neutral,10000.0,4548.0,0.4548,4950.0,0.495,502.0,0.0502,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,0.8713,0.9197606673596119,0.8793337656121063,0.8941546967661184,0.9257841136430265,0.8713,0.8928276361497417,10000,,,,,,,,
decision,sst2,avg,F,positive|negative|neutral,10000.0,4872.0,0.4872,4771.0,0.4771,357.0,0.0357,0.8951,0.9278130918447078,0.900043462503619,0.9116279698117115,0.9321062137130831,0.8951,0.9111616541595348,10000,0.8951,0.9278130918447078,0.900043462503619,0.9116279698117115,0.9321062137130831,0.8951,0.9111616541595348,10000,,,,,,,,
decision,sst2,avg,T,positive|negative|neutral,10000.0,4164.0,0.4164,5142.0,0.5142,694.0,0.0694,0.8399,0.910343086319702,0.8515372210995893,0.8701925670674756,0.9182026590646952,0.8399,0.8676299590757808,10000,0.8399,0.910343086319702,0.8515372210995893,0.8701925670674756,0.9182026590646952,0.8399,0.8676299590757808,10000,,,,,,,,
